DAY_OF_WEEK,COTA_ROUTE,UNIQUE_STOP_NUMBER,STOP_NAME,ON,OFF,TOTAL,LAT,LONG,RANK
SAT,1,00001302,N HIGH ST & W 5TH AVE,32,23,55,39.986778,-83.005487,305
SAT,10,00002640,W BROAD ST & N EUREKA AV,19,36,55,39.955408,-83.065883,306
SAT,10,00002673,W BROAD ST & HAWKES AVE,33,21,55,39.959066,-83.026041,307
SAT,2,00004106,S HIGH ST & W TOWN ST,27,28,54,39.958169,-82.999778,308
SAT,102,00001288,N HIGH ST & W HUDSON ST,26,28,54,40.014096,-83.011307,309
SAT,102,00006645,N HIGH ST & W RATHBONE A,27,27,54,40.063523,-83.019524,310
SAT,2,00006010,E MAIN ST & ROBINWOOD AV,16,38,54,39.956006,-82.896838,311
SAT,10,00002549,E BROAD ST & HAMILTON PA,33,20,54,39.96457,-82.980896,312
SAT,102,00001222,N HIGH ST & LELAND AVE,35,18,53,40.064401,-83.019317,313
SAT,34,00006701,STELZER RD AT SAMS CLUB,50,3,53,40.059396,-82.910424,314
SAT,10,00002527,E BROAD ST & N WEYANT AV,43,10,53,39.972804,-82.906642,315
SAT,1,00004106,S HIGH ST & W TOWN ST,36,17,53,39.958147,-82.99982,316
SAT,22,00003567,S OHIO AVE & E BROAD ST,41,12,53,39.965322,-82.970293,317
SAT,2,00001182,N HIGH ST & E 2ND AVE,29,24,53,39.983331,-83.004718,318
SAT,1,00002009,E LIVINGSTON AVE & S OHI,31,22,53,39.949814,-82.971772,319
SAT,6,00002137,E NAGHTEN ST & N 6TH ST,16,37,53,39.968684,-82.993262,320
SAT,152,00005383,CMH AIRPORT BAGGAGE CLAI,48,5,53,39.998615,-82.885099,321
SAT,8,00002791,PARSONS AVE & FREBIS AVE,38,14,52,39.935267,-82.983731,322
SAT,4,00002157,FREBIS AVE & PARSONS AVE,23,29,52,39.935537,-82.983393,323
SAT,10,00004142,E BROAD ST & PARSONS AVE,17,35,52,39.964397,-82.980996,324
SAT,1,00003490,W NORTH BROADWAY & RIVER,23,28,52,40.029407,-83.034675,325
SAT,10,00001467,W BROAD ST & OLD VILLAGE,5,46,52,39.952597,-83.124249,326
SAT,10,00002505,E BROAD ST & S YEARLING,10,42,51,39.974952,-82.885018,327
SAT,1,00001999,E LIVINGSTON AVE & FAIRW,32,20,51,39.948921,-82.95345,328
SAT,5,00001525,W 5TH AVE & OLENTANGY RI,7,44,51,39.987934,-83.026443,329
SAT,1,00001296,N HIGH ST & E 13TH AVE,23,28,51,39.998044,-83.007747,330
SAT,32,00007076,TREMONT RD & RIDGECLIFF,31,20,51,40.022952,-83.059134,331
SAT,4,00004109,S HIGH ST & W MOUND ST,45,6,51,39.954189,-82.999086,332
SAT,1,00003957,N HIGH ST & E 18TH AVE,33,18,51,40.002884,-83.008698,333
SAT,6,00004087,S HIGH ST & E STATE ST,24,27,51,39.959851,-83.000111,334
SAT,34,00003960,MORSE RD & MAIZE RD,37,14,51,40.061039,-82.986764,335
SAT,8,00005292,3755 GREAT SOUTHERN SVC,10,41,51,39.885659,-83.002128,336
SAT,1,00002013,E LIVINGSTON AVE & PARSO,22,29,51,39.952362,-82.983228,337
SAT,10,00002477,E BROAD ST & S OHIO AVE,20,30,51,39.96564,-82.970476,338
SAT,10,00002548,E BROAD ST & N 17TH ST,30,21,51,39.964951,-82.977616,339
SAT,32,00003669,W NORTH BROADWAY & N HIG,15,35,51,40.031672,-83.016647,340
SAT,10,00002629,W BROAD ST & CHICAGO AVE,12,39,51,39.958242,-83.033993,341
SAT,10,00002542,E BROAD ST & PARKWOOD AV,31,19,50,39.966935,-82.960351,342
SAT,10,00002626,W BROAD ST & RODGERS AVE,18,32,50,39.959029,-83.027284,343
SAT,1,00001980,E LIVINGSTON AVE & RAND,38,11,50,39.946209,-82.901899,344
SAT,22,00003556,S CHAMPION AVE & E MAIN,12,38,50,39.957607,-82.969456,345
SAT,5,00002777,E WHITTIER ST & PARSONS,23,27,50,39.944205,-82.982793,346
SAT,2,00001290,N HIGH ST & W MAYNARD AV,37,13,50,40.011411,-83.010587,347
SAT,25,00006955,GENDER RD TOWN CENTER 1,16,33,49,39.909991,-82.822656,348
SAT,2,00001296,N HIGH ST & E 13TH AVE,25,24,49,39.99805,-83.007751,349
SAT,32,00001132,3401 CLEVELAND AVE,22,27,49,40.036556,-82.962944,350
SAT,5,00001611,W 5TH AVE & EDGEHILL RD,41,8,49,39.987984,-83.028909,351
SAT,10,00002547,E BROAD ST & N 20TH ST,29,20,49,39.965371,-82.974073,352
SAT,2,00001266,N HIGH ST & GRACELAND BL,48,1,49,40.064676,-83.01945,353
SAT,31,00007785,E HUDSON ST & CLEVELAND,20,28,49,40.013661,-82.967726,354
SAT,10,00002628,W BROAD ST & N YALE AVE,19,29,49,39.958506,-83.031701,355
SAT,2,00005208,N HIGH ST & OHIO CENTER,17,32,48,39.970232,-83.002003,356
SAT,3,00004114,S 3RD ST & E BROAD ST,38,11,48,39.96208,-82.997977,357
SAT,1,00001930,E LIVINGSTON AVE & MEMOR,17,31,48,39.948493,-82.946804,358
SAT,1,00001918,E LIVINGSTON AVE & S 22N,14,34,48,39.949773,-82.972537,359
SAT,102,00007983,COTA TRANSIT TERMINAL BA,0,48,48,39.957584,-82.999466,360
SAT,1,00001184,N HIGH ST & E 5TH AVE,20,28,48,39.987499,-83.005529,361
SAT,1,00007538,W LANE AVE & NEIL AVE,31,17,48,40.00627,-83.014035,362
SAT,11,00003142,W SPRING ST & N WALL ST,21,27,47,39.966218,-83.002535,363
SAT,10,00002676,W BROAD ST & S SKIDMORE,29,19,47,39.960186,-83.016645,364
SAT,6,00001148,CLEVELAND AVE & E 22ND A,28,20,47,40.004535,-82.973067,365
SAT,6,00004201,CLEVELAND AVE & ELMORE A,19,28,47,40.040159,-82.961227,366
SAT,2,00002277,E MAIN ST & KELTON AVE,12,35,47,39.957583,-82.958845,367
SAT,6,00002694,SULLIVANT AVE & S CENTRA,27,21,47,39.950534,-83.03636,368
SAT,22,00003559,GOVERNOR PL & E BROAD ST,8,39,47,39.966457,-82.968542,369
SAT,1,00005208,N HIGH ST & OHIO CENTER,27,20,47,39.970213,-83.00207,370
SAT,3,00004882,HARRISBURG PIKE & BROWN,18,29,47,39.94428,-83.036787,371
SAT,6,00005875,CLEVELAND AVE & STATE RO,4,43,47,40.084667,-82.951004,372
SAT,2,00006372,N HIGH ST & E ROYAL FORE,2,45,47,40.060893,-83.019494,373
SAT,23,00006517,EASTON WAY & MORSE CROSS,5,42,47,40.048376,-82.919343,374
SAT,1,00007542,W LANE AVE & TUTTLE PARK,16,31,47,40.006269,-83.017017,375
SAT,2,00001189,N HIGH ST & E 13TH AVE,28,19,47,39.997719,-83.00756,376
SAT,2,00002350,E MAIN ST & S CHAMPION A,22,25,47,39.957782,-82.969251,377
SAT,121,00001307,N HIGH ST & BUTTLES AVE,40,6,47,39.976914,-83.003357,378
SAT,9,00001644,E MAIN ST & S PEARL ST,8,38,46,39.956202,-82.998391,379
SAT,1,00001298,N HIGH ST & W 10TH AVE,31,15,46,39.993807,-83.006674,380
SAT,8,00002825,PARSONS AVE & FREBIS AVE,19,28,46,39.935365,-82.983604,381
SAT,1,00007539,W LANE AVE & NEIL AVE,16,30,46,40.006187,-83.013826,382
SAT,6,00001251,S HIGH ST & W STATE ST,24,22,46,39.960465,-83.000144,383
SAT,23,00001983,E LIVINGSTON AVE & BARNE,23,23,46,39.946448,-82.906052,384
SAT,6,00001109,CLEVELAND AVE & E 25TH A,23,23,46,40.007011,-82.971425,385
SAT,6,00001150,CLEVELAND AVE & E 18TH A,27,19,46,40.001408,-82.975076,386
SAT,2,00002322,E MAIN ST & ROBINWOOD AV,31,15,46,39.956107,-82.896304,387
SAT,1,00004095,N HIGH ST & SPRUCE ST,23,23,46,39.97275,-83.002394,388
SAT,102,00001188,N HIGH ST & CHITTENDEN A,30,16,46,39.996117,-83.007232,389
SAT,22,00003573,S OHIO AVE & E LIVINGSTO,21,24,46,39.949991,-82.971469,390
SAT,6,00001106,CLEVELAND AVE & E 19TH A,21,24,45,40.002469,-82.974266,391
SAT,2,00007537,N HIGH ST & W LANE AVE,24,22,45,40.005537,-83.00921,392
SAT,2,00001304,N HIGH ST & W STARR AVE,16,30,45,39.98308,-83.004627,393
SAT,10,00004135,E BROAD ST & S 3RD ST,22,24,45,39.962476,-82.997456,394
SAT,121,00004109,S HIGH ST & W MOUND ST,24,21,45,39.954142,-82.999155,395
SAT,2,00001179,N HIGH ST & BUTTLES AVE,29,16,45,39.97754,-83.00356,396
SAT,34,00005964,MORSE RD & WALFORD ST,25,20,45,40.059883,-82.961333,397
SAT,12,00003142,W SPRING ST & N WALL ST,38,7,45,39.966113,-83.002486,398
SAT,141,00006195,MCKINLEY MONUMENT,38,7,45,39.961696,-83.000193,399
SAT,23,00001946,E LIVINGSTON AVE & BARNE,19,26,45,39.946337,-82.906068,400
SAT,5,00003230,REFUGEE RD & TENNYSON BL,41,4,45,39.915213,-82.873645,401
SAT,10,00002476,E BROAD ST & HOFFMAN AVE,19,26,45,39.965226,-82.973981,402
SAT,10,00001167,E BROAD ST & S DOUGLAS S,13,32,45,39.964764,-82.97791,403
SAT,1,00007536,W LANE AVE & N HIGH ST,19,25,44,40.006052,-83.010344,404
SAT,10,00002546,E BROAD ST & N OHIO AVE,21,23,44,39.965783,-82.970625,405
SAT,10,00002639,W BROAD ST & N OAKLEY AV,16,28,44,39.955555,-83.062751,406
SAT,32,00007311,3800 VETERANS MEMORIAL D,23,21,44,40.029776,-83.167671,407
SAT,5,00004109,S HIGH ST & W MOUND ST,38,6,44,39.954172,-82.999089,408
SAT,33,00007108,565 METRO PL S,22,22,44,40.095019,-83.132829,409
SAT,5,00002754,E WHITTIER ST & PARSONS,16,28,44,39.944172,-82.983292,410
SAT,5,00006906,ALUM CREEK DR & WINSLOW,14,29,44,39.925684,-82.935796,411
SAT,11,00007256,WESTVIEW TURNAROUND,22,22,44,40.070007,-83.01958,412
SAT,2,00003856,N HIGH ST & FITZ HENRY B,1,42,43,40.066375,-83.019222,413
SAT,10,00002545,E BROAD ST & GOVERNOR PL,29,14,43,39.965959,-82.969122,414
SAT,2,00001281,N HIGH ST & W NORTH BROA,34,9,43,40.030897,-83.015764,415
SAT,1,00001922,E LIVINGSTON AVE & STUDE,9,34,43,39.949364,-82.964086,416
SAT,10,00002671,W BROAD ST & S GLENWOOD,29,14,43,39.958572,-83.030161,417
SAT,6,00001100,CLEVELAND AVE & E 11TH A,14,29,43,39.993537,-82.981811,418
SAT,2,00002319,E MAIN ST & S YEARLING R,32,11,43,39.955824,-82.886112,419
SAT,11,00007911,1755 ALUM CREEK DR,27,16,43,39.931007,-82.943406,420
SAT,34,00006495,MORSE RD & NORTHTOWNE BL,21,22,43,40.06016,-82.962753,421
SAT,10,00002662,W BROAD ST & S HIGHLAND,35,8,43,39.95554,-83.060666,422
SAT,5,00001531,W 5TH AVE & NORTHWEST BL,9,34,43,39.988632,-83.040521,423
SAT,11,00004157,W LONG ST & N HIGH ST,30,13,43,39.964848,-83.001471,424
SAT,31,00007784,E HUDSON ST & CLEVELAND,20,23,43,40.013724,-82.967889,425
SAT,10,00002664,W BROAD ST & LECHNER AVE,28,14,43,39.95591,-83.053116,426
SAT,121,00007413,HIGH ST & PRESCOTT ST,6,36,42,39.980262,-83.004031,427
SAT,32,00003674,W NORTH BROADWAY & N HIG,25,17,42,40.031575,-83.016859,428
SAT,2,00001224,5220 N HIGH ST,1,42,42,40.068652,-83.019141,429
SAT,1,00004453,OLENTANGY RIVER RD & RIV,13,29,42,40.024295,-83.026023,430
SAT,8,00004004,KARL RD & STATE ROUTE 16,37,5,42,40.085959,-82.975529,431
SAT,34,00005968,1700 MORSE RD,19,23,42,40.060581,-82.974728,432
SAT,102,00005910,N HIGH ST & E GAY ST,32,10,42,39.964385,-83.000854,433
SAT,1,00001948,E LIVINGSTON AVE & COURT,16,26,42,39.945798,-82.896403,434
SAT,8,00004624,4630 TAMARACK BLVD,28,14,42,40.062166,-82.970883,435
SAT,33,00006653,HIGHFIELD DR & BROAD MEA,24,18,42,40.073763,-83.027702,436
SAT,102,00001297,N HIGH ST & CHITTENDEN A,18,24,42,39.995908,-83.007329,437
SAT,34,00006538,4155 MORSE CROSSING,10,32,42,40.055052,-82.918672,438
SAT,8,00002257,S HIGH ST & E WHITTIER S,17,24,42,39.944234,-82.997089,439
SAT,121,00007348,E 2ND AVE & N HIGH ST,36,6,41,39.982327,-83.004193,440
SAT,2,00002296,E MAIN ST & S WEYANT AVE,13,28,41,39.956355,-82.908678,441
SAT,23,00006870,EASTON WAY & EASTON SQUA,2,39,41,40.048022,-82.915623,442
SAT,10,00002504,4251 E BROAD ST,10,31,41,39.97463,-82.888119,443
SAT,6,00002726,SULLIVANT AVE & S HAGUE,31,11,41,39.943687,-83.072843,444
SAT,2,00001273,N HIGH ST & W HENDERSON,34,7,41,40.051634,-83.020183,445
SAT,10,00006013,W BROAD ST & OLD VILLAGE,38,3,41,39.952394,-83.124002,446
SAT,1,00006945,OLENTANGY RIVER RD & RIV,33,8,41,40.024333,-83.026213,447
SAT,8,00002205,S HIGH ST & W WHITTIER S,25,16,41,39.94425,-82.997231,448
SAT,10,00002519,E BROAD ST & N YEARLING,33,8,41,39.974999,-82.88566,449
SAT,5,00007338,N FRONT ST & W LONG ST,17,23,41,39.965484,-83.002972,450
SAT,10,00002496,E BROAD ST & S NAPOLEON,6,35,41,39.972757,-82.906003,451
SAT,7,00001360,N NELSON RD & MARGARET A,13,28,41,39.984815,-82.941569,452
SAT,1,00003218,E LIVINGSTON AVE & LONSD,36,5,41,39.943278,-82.849899,453
SAT,8,00004878,MCGUFFEY RD & E HUDSON S,30,11,40,40.013884,-82.981471,454
SAT,2,00001186,N HIGH ST & EUCLID AVE,19,22,40,39.991405,-83.006313,455
SAT,23,00006871,EASTON WAY & EASTON SQUA,36,4,40,40.048218,-82.91536,456
SAT,152,00006322,AIRPORT TERMINAL DEPARTI,1,39,40,39.998246,-82.885296,457
SAT,5,00006415,S FRONT ST & W MAIN ST,12,28,40,39.955311,-83.00098,458
SAT,10,00002635,W BROAD ST & LECHNER AVE,15,25,40,39.956021,-83.053581,459
SAT,1,00002005,E LIVINGSTON AVE & LOCKB,28,11,40,39.949384,-82.9629,460
SAT,1,00001300,N HIGH ST & KING AVE,15,24,40,39.990516,-83.006072,461
SAT,23,00001979,E LIVINGSTON AVE & COURT,16,24,40,39.945838,-82.897689,462
SAT,102,00004101,N HIGH ST & W LONG ST,7,32,40,39.965169,-83.001183,463
SAT,2,00002303,E MAIN ST & S YEARLING R,6,34,39,39.955719,-82.886728,464
SAT,10,00002663,W BROAD ST & WHITETHORNE,21,18,39,39.955705,-83.056972,465
SAT,2,00002331,E MAIN ST & EASTMOOR BLV,27,12,39,39.956752,-82.918567,466
SAT,6,00001151,CLEVELAND AVE & E 17TH A,17,22,39,39.999923,-82.97605,467
SAT,6,00001147,CLEVELAND AVE & E 24TH A,24,15,39,40.006438,-82.97189,468
SAT,10,00001168,E BROAD ST & MAPLEWOOD A,11,28,39,39.973197,-82.901895,469
SAT,23,00004349,STELZER RD & N JAMES RD,11,28,39,39.98029,-82.913156,470
SAT,6,00002687,SULLIVANT AVE & MARTIN A,13,26,39,39.953007,-83.022946,471
SAT,34,00003856,N HIGH ST & FITZ HENRY B,2,37,39,40.066405,-83.019219,472
SAT,10,00008030,E BROAD ST & GOLF CENTER,21,18,39,39.97722,-82.869836,473
SAT,6,00003139,CLEVELAND AVE & ELMORE A,13,25,39,40.041275,-82.960899,474
SAT,5,00006398,S FRONT ST & W TOWN ST,14,25,39,39.958978,-83.001714,475
SAT,6,00001103,CLEVELAND AVE & E 15TH A,18,20,39,39.998503,-82.97687,476
SAT,102,00008033,COTA TRANSIT TERMINAL BA,39,0,39,39.957131,-82.999071,477
SAT,4,00004123,N FRONT ST & W BROAD ST,13,26,39,39.962941,-83.002524,478
SAT,3,00007434,S 4TH ST & E CAPITAL ST,10,28,39,39.96194,-82.996076,479
SAT,10,00004415,4244 E BROAD ST,32,7,39,39.974743,-82.888125,480
SAT,5,00002773,E WHITTIER ST & S OHIO A,28,10,38,39.943623,-82.971736,481
SAT,2,00001645,E MAIN ST & S 4TH ST,21,17,38,39.956669,-82.994636,482
SAT,7,00001644,E MAIN ST & S PEARL ST,12,26,38,39.95624,-82.998418,483
SAT,1,00006091,E LIVINGSTON AVE & MAYFI,12,26,38,39.948177,-82.941146,484
SAT,1,00003825,W NORTH BROADWAY & RIVER,20,18,38,40.029558,-83.035694,485
SAT,10,00002657,W BROAD ST & S WARREN AV,20,18,38,39.955041,-83.071222,486
SAT,8,00001702,NEIL AVE & W 11TH AVE,25,12,38,39.99519,-83.014658,487
SAT,10,00002481,E BROAD ST & FRANKLIN PK,18,20,38,39.966802,-82.960159,488
SAT,2,00001178,N HIGH ST & E RUSSELL ST,15,23,38,39.975807,-83.002836,489
SAT,5,00006325,W NATIONWIDE BLVD & N FR,22,16,38,39.968764,-83.002912,490
SAT,24,00003931,S HAMILTON RD & KINGSLAN,32,5,37,39.926129,-82.879557,491
SAT,33,00001273,N HIGH ST & W HENDERSON,34,4,37,40.051665,-83.020247,492
SAT,34,00006663,4180 STELZER RD,2,35,37,40.05963,-82.910174,493
SAT,1,00002002,E LIVINGSTON AVE & LILLE,20,17,37,39.949137,-82.957909,494
SAT,34,00003959,MORSE RD & SANDY LANE RD,20,17,37,40.061309,-82.992834,495
SAT,2,00001217,N HIGH ST & E SCHREYER P,5,31,37,40.052433,-83.019992,496
SAT,1,00001942,E LIVINGSTON AVE & S KEL,5,32,37,39.946942,-82.917391,497
SAT,5,00001612,W 5TH AVE & OLENTANGY RI,31,6,37,39.987827,-83.025871,498
SAT,6,00004017,CLEVELAND AVE & REPUBLIC,21,16,37,40.015582,-82.966269,499
SAT,7,00004169,E SPRING ST & N GRANT AV,19,17,37,39.967211,-82.992331,500
SAT,1,00001953,E LIVINGSTON AVE & GRATT,2,34,36,39.944848,-82.87975,501
SAT,131,00001276,N HIGH ST & BLENHEIM RD,19,17,36,40.043976,-83.019313,502
SAT,102,00004092,N HIGH ST & E NATIONWIDE,30,6,36,39.968253,-83.001612,503
SAT,102,00001206,N HIGH ST & E NORTH BROA,21,16,36,40.031927,-83.015859,504
SAT,23,00007604,COURTRIGHT RD & E LIVING,18,18,36,39.945328,-82.897127,505
SAT,102,00001184,N HIGH ST & E 5TH AVE,19,17,36,39.987483,-83.005531,506
SAT,6,00003134,CLEVELAND AVE & BELCHER,29,7,36,40.054793,-82.953471,507
SAT,1,00001189,N HIGH ST & E 13TH AVE,24,12,36,39.99771,-83.007554,508
SAT,5,00006050,1900 ALUM CREEK DR,29,7,36,39.930379,-82.940176,509
SAT,8,00003349,KARL RD & HEMPWOOD DR,2,34,36,40.084428,-82.975444,510
SAT,121,00001306,N HIGH ST & W HUBBARD AV,29,7,36,39.978529,-83.003713,511
SAT,33,00001217,N HIGH ST & E SCHREYER P,6,30,36,40.05241,-83.020047,512
SAT,24,00003937,S HAMILTON RD & WRIGHT A,17,18,36,39.957689,-82.876532,513
SAT,2,00002326,E MAIN ST & S WEYANT AVE,28,7,36,39.956459,-82.908514,514
SAT,2,00002287,E MAIN ST & EUCLAIRE AVE,15,21,36,39.957037,-82.933526,515
SAT,8,00003812,W 12TH AVE & N HIGH ST,9,26,35,39.996847,-83.008335,516
SAT,10,00002478,E BROAD ST & S CHAMPION,24,12,35,39.965853,-82.968681,517
SAT,6,00004682,CLEVELAND AVE & E 13TH A,21,15,35,39.996696,-82.978627,518
SAT,2,00002268,E MAIN ST & ALLEN AVE,17,19,35,39.957923,-82.979606,519
SAT,6,00001111,CLEVELAND AVE & CORDELL,13,22,35,40.011159,-82.968883,520
SAT,102,00004100,N HIGH ST & W NATIONWIDE,5,30,35,39.968217,-83.001798,521
SAT,5,00002257,S HIGH ST & E WHITTIER S,10,25,35,39.944139,-82.996962,522
SAT,2,00001347,E MAIN ST & S 5TH ST,20,16,35,39.956929,-82.992239,523
SAT,8,00002207,S HIGH ST & GREENLAWN AV,9,26,35,39.939183,-82.996293,524
SAT,6,00003450,MOUNT VERNON AVE & N GRA,16,18,35,39.96934,-82.992672,525
SAT,32,00004530,CLEVELAND AVE & INNIS RD,21,13,35,40.037121,-82.96247,526
SAT,5,00001532,W 5TH AVE & GRANDVIEW AV,3,31,35,39.988818,-83.044237,527
SAT,1,00001182,N HIGH ST & E 2ND AVE,22,13,35,39.983347,-83.004717,528
SAT,2,00002337,E MAIN ST & S CASSADY AV,18,16,35,39.957129,-82.93382,529
SAT,10,00002528,E BROAD ST & N HAMPTON R,20,15,35,39.972503,-82.909435,530
SAT,6,00001116,CLEVELAND AVE & GENESSEE,12,23,35,40.018514,-82.965019,531
SAT,10,00004573,W BROAD ST & WESTLAND MA,26,9,35,39.9528,-83.114881,532
SAT,6,00001102,CLEVELAND AVE & WINDSOR,16,18,34,39.997144,-82.978048,533
SAT,10,00004288,W BROAD ST & S SOUTHAMPT,25,9,34,39.954213,-83.088023,534
SAT,6,00004963,SULLIVANT AVE & WEDGEWOO,25,9,34,39.942471,-83.097089,535
SAT,3,00001797,E MOUND ST & S HIGH ST,31,3,34,39.954955,-82.998951,537
SAT,22,00006905,ALUM CREEK DR & WINSLOW,24,10,34,39.925735,-82.935787,537
SAT,34,00006870,EASTON WAY & EASTON SQUA,1,33,34,40.048044,-82.915661,538
SAT,34,00005965,MORSE RD & WESTERVILLE R,21,13,34,40.058955,-82.938014,539
SAT,5,00001606,W 5TH AVE & NORTHWEST BL,28,6,34,39.988604,-83.04119,540
SAT,1,00003187,E LIVINGSTON AVE & NOE B,10,24,34,39.943355,-82.853276,541
SAT,5,00002748,E WHITTIER ST & S PEARL,23,11,34,39.944003,-82.996154,542
SAT,31,00001189,N HIGH ST & E 13TH AVE,17,16,34,39.997661,-83.007563,543
SAT,1,00003188,E LIVINGSTON AVE & LONSD,6,28,34,39.943183,-82.850301,544
SAT,5,00006002,W 5TH AVE & EDGEHILL RD,6,27,34,39.988084,-83.029492,545
SAT,7,00001637,N NELSON RD & MARGARET A,24,10,34,39.984851,-82.94164,546
SAT,2,00003660,E MAIN ST & ENFIELD RD,12,21,34,39.956687,-82.920319,547
SAT,34,00005959,MORSE RD & MORSE CROSSIN,32,2,34,40.057947,-82.91919,548
SAT,1,00008009,W NORTH BROADWAY & OLENT,11,22,34,40.030018,-83.032252,549
SAT,8,00002248,S 4TH ST & E INNIS AVE,23,10,34,39.926063,-82.993272,550
SAT,6,00002709,SULLIVANT AVE & S HAGUE,8,26,34,39.943757,-83.07346,551
SAT,5,00003243,REFUGEE RD & TENNYSON BL,3,30,33,39.915099,-82.873665,552
SAT,8,00001732,MCGUFFEY RD & E HUDSON S,14,19,33,40.014802,-82.981329,553
SAT,102,00003957,N HIGH ST & E 18TH AVE,15,19,33,40.002873,-83.008686,554
SAT,7,00001629,MOUNT VERNON AVE & N 18T,6,27,33,39.971669,-82.975824,555
SAT,2,00002279,E MAIN ST & SEYMOUR AVE,13,20,33,39.957505,-82.954666,556
SAT,33,00007910,2555 SUMMER DR,18,16,33,40.121466,-83.088567,557
SAT,33,00005216,RESLER DR & SAWMILL RD,18,15,33,40.067896,-83.091474,558
SAT,22,00007886,AMAZON DR,9,24,33,39.846261,-82.92909,559
SAT,2,00002355,E MAIN ST & S MONROE AVE,17,16,33,39.958019,-82.978603,560
SAT,121,00002201,S HIGH ST & W BLENKNER S,5,28,33,39.951738,-82.998741,561
SAT,7,00001627,MOUNT VERNON AVE & N GAR,8,25,33,39.970927,-82.979416,562
SAT,121,00005582,S FRONT ST & W BLENKNER,28,4,33,39.951793,-83.000291,563
SAT,10,00004920,W BROAD ST & N SYLVAN AV,9,23,33,39.954362,-83.087575,564
SAT,6,00001108,CLEVELAND AVE & E 23RD A,13,20,33,40.005681,-82.972239,565
SAT,9,00002377,W MOUND ST & CENTRAL POI,17,16,33,39.94515,-83.038228,566
SAT,6,00001140,CLEVELAND AVE & ABERDEEN,25,8,33,40.020371,-82.964993,567
SAT,1,00003189,E LIVINGSTON AVE & BAIRS,5,28,33,39.943064,-82.844012,568
SAT,4,00006804,MORSE RD & INDIANOLA AVE,9,23,33,40.061556,-83.000625,569
SAT,10,00002638,W BROAD ST & S HIGHLAND,12,20,32,39.955656,-83.060663,570
SAT,6,00006511,SULLIVANT AVE & CLARENDO,25,7,32,39.946352,-83.058221,571
SAT,34,00006872,MORSE CROSSING & GRAMERC,28,4,32,40.051722,-82.91973,572
SAT,102,00001302,N HIGH ST & W 5TH AVE,7,25,32,39.986813,-83.005498,573
SAT,12,00004157,W LONG ST & N HIGH ST,6,26,32,39.964761,-83.00156,574
SAT,23,00005313,KIMBERLY PKWY N & S HAMI,8,25,32,39.925786,-82.880558,575
SAT,34,00006289,MORSE CROSSING & MORSE R,3,29,32,40.056609,-82.918517,576
SAT,5,00003416,REFUGEE RD & CITIZENS PL,28,4,32,39.915417,-82.877095,577
SAT,10,00002540,E BROAD ST & N NELSON RD,13,18,32,39.967951,-82.951212,578
SAT,10,00001169,E BROAD ST & COLLINGWOOD,10,22,32,39.973463,-82.899334,579
SAT,1,00002292,EASTGREEN BLVD & OFFICEV,5,27,32,39.938443,-82.82927,580
SAT,10,00004154,W BROAD ST & N SKIDMORE,16,16,32,39.96029,-83.016641,581
SAT,7,00004349,STELZER RD & N JAMES RD,24,7,32,39.980211,-82.913304,582
SAT,8,00004629,E 17TH AVE & CLEVELAND A,19,12,31,40.000327,-82.976016,583
SAT,4,00001475,INDIANOLA AVE & E JEFFRE,27,4,31,40.060374,-83.000993,584
SAT,7,00005305,N CASSADY AVE & E 5TH AV,11,21,31,39.985872,-82.931377,585
SAT,4,00001914,E LIVINGSTON AVE & PARSO,24,7,31,39.952079,-82.982845,586
SAT,10,00006175,E BROAD ST & S HAMPTON R,10,21,31,39.972344,-82.909858,587
SAT,2,00003706,E MAIN ST & BRICE RD,27,4,31,39.954878,-82.829635,588
SAT,2,00001283,N HIGH ST & W LAKEVIEW A,22,8,31,40.027304,-83.014817,589
SAT,9,00007513,W NATIONWIDE BLVD & N HI,2,29,31,39.968902,-83.002351,590
SAT,23,00005982,N JAMES RD & ALLEGHENY A,24,6,31,39.979716,-82.913217,591
SAT,1,00002012,E LIVINGSTON AVE & ANN S,18,12,31,39.951809,-82.980619,592
SAT,1,00003217,E LIVINGSTON AVE & BAIRS,26,4,31,39.943186,-82.844306,593
SAT,23,00004902,COURTRIGHT RD & PETZINGE,27,3,31,39.92699,-82.898555,594
SAT,31,00001192,N HIGH ST & W WOODRUFF A,19,11,31,40.003575,-83.008695,595
SAT,6,00004106,S HIGH ST & W TOWN ST,17,14,31,39.95813,-82.999796,596
SAT,8,00004686,E 11TH AVE & DAUGHERTY A,24,6,30,39.994221,-82.993009,597
SAT,1,00001928,E LIVINGSTON AVE & BULEN,10,20,30,39.948745,-82.951626,598
SAT,2,00001183,N HIGH ST & E 4TH AVE,12,18,30,39.985239,-83.005042,599
SAT,2,00001291,N HIGH ST & W OAKLAND AV,21,9,30,40.009261,-83.010013,600
SAT,6,00001117,CLEVELAND AVE & LINDEN P,12,18,30,40.020106,-82.964876,601
SAT,5,00001605,W 5TH AVE & GRANDVIEW AV,23,7,30,39.988777,-83.044711,602
SAT,8,00005139,KARL RD & MORSE RD,20,10,30,40.059893,-82.977204,603
SAT,8,00004627,E 11TH AVE & DAUGHERTY A,10,20,30,39.994139,-82.992923,604
SAT,7,00007540,S GRANT AVE & E MOUND ST,16,14,30,39.956452,-82.98991,605
SAT,34,00004014,MORSE RD & MAIZE RD,8,22,30,40.061301,-82.987733,606
