DAY_OF_WEEK,COTA_ROUTE,UNIQUE_STOP_NUMBER,STOP_NAME,ON,OFF,TOTAL,LAT,LONG,RANK
WEEKDAY,8,00005387,GREAT SOUTHERN KROGER,51,44,95,39.887694,-83.001386,261
WEEKDAY,2,00002272,E MAIN ST & S CHAMPION A,60,35,95,39.957778,-82.969036,262
WEEKDAY,2,00002271,E MAIN ST & S OHIO AVE,32,62,95,39.957822,-82.971065,263
WEEKDAY,6,00005874,CLEVELAND AVE & STATE RO,19,76,94,40.086149,-82.950904,264
WEEKDAY,10,00002642,W BROAD ST & N OGDEN AVE,27,67,94,39.955173,-83.070954,265
WEEKDAY,9,00007998,EASTON TERMINAL BAY 8,46,47,93,40.060711,-82.909613,266
WEEKDAY,10,00002660,W BROAD ST & N WAYNE AVE,64,29,93,39.955371,-83.064104,267
WEEKDAY,2,00005983,N HIGH ST & E 9TH AVE,21,71,92,39.993686,-83.006773,268
WEEKDAY,1,00001954,E LIVINGSTON AVE & S HAM,32,60,92,39.94469,-82.876818,269
WEEKDAY,6,00001123,CLEVELAND AVE & OAKLAND,25,67,92,40.031562,-82.963931,270
WEEKDAY,22,00003553,S CHAMPION AVE & E LIVIN,35,56,91,39.949934,-82.970057,271
WEEKDAY,2,00001300,N HIGH ST & KING AVE,32,58,90,39.990571,-83.006216,272
WEEKDAY,102,00006645,N HIGH ST & W RATHBONE A,52,38,90,40.063224,-83.019537,273
WEEKDAY,10,00004136,E BROAD ST & S 4TH ST,53,36,90,39.962611,-82.996421,274
WEEKDAY,2,00002267,E MAIN ST & S WASHINGTON,26,63,89,39.957632,-82.98615,275
WEEKDAY,1,00007128,OLENTANGY RIVER RD & HAR,74,15,89,40.020519,-83.024767,276
CBUS-FRI,121,00005208,N HIGH ST & OHIO CENTER,58,31,89,39.97023,-83.002269,21
WEEKDAY,1,00001925,E LIVINGSTON AVE & KELTO,24,65,89,39.949124,-82.959036,277
WEEKDAY,10,00002476,E BROAD ST & HOFFMAN AVE,34,54,89,39.965226,-82.973997,278
WEEKDAY,2,00001184,N HIGH ST & E 5TH AVE,43,46,88,39.987455,-83.005554,279
WEEKDAY,2,00001296,N HIGH ST & E 13TH AVE,32,57,88,39.998044,-83.007764,280
WEEKDAY,10,00004140,E BROAD ST & S WASHINGTO,46,43,88,39.963663,-82.987362,281
WEEKDAY,2,00002346,E MAIN ST & KELTON AVE,63,25,88,39.957675,-82.958392,282
WEEKDAY,22,00003559,GOVERNOR PL & E BROAD ST,11,77,87,39.966422,-82.968516,283
WEEKDAY,31,00001197,N HIGH ST & E HUDSON ST,62,26,87,40.014216,-83.011189,284
WEEKDAY,1,00004025,E LIVINGSTON AVE & BRICE RD,84,3,87,39.942091,-82.830767,285
WEEKDAY,6,00004087,S HIGH ST & E STATE ST,44,42,86,39.959849,-83.000193,286
WEEKDAY,1,00001976,E LIVINGSTON AVE & S YEA,76,11,86,39.945379,-82.887135,287
WEEKDAY,141,00005181,COLUMBUS ZOO,36,50,86,40.154454,-83.113667,288
WEEKDAY,4,00006924,THIMBLEBERRY RD & ALUM C,47,39,86,39.885992,-82.930023,289
WEEKDAY,25,00008002,EASTON TERMINAL BAY 4,47,38,86,40.060865,-82.909098,290
WEEKDAY,6,00001155,CLEVELAND AVE & E 11TH A,48,38,86,39.993944,-82.981529,291
WEEKDAY,34,00005969,MORSE RD & TAMARACK BLVD,70,15,85,40.060233,-82.970387,292
WEEKDAY,10,00002546,E BROAD ST & N OHIO AVE,41,44,85,39.965786,-82.970643,293
WEEKDAY,4,00004123,N FRONT ST & W BROAD ST,37,48,85,39.963091,-83.002608,294
WEEKDAY,10,00007406,W BROAD ST & N MURRAY HI,9,76,85,39.952406,-83.128161,295
WEEKDAY,10,00002545,E BROAD ST & GOVERNOR PL,56,28,84,39.965966,-82.96911,296
CBUS-FRI,121,00007413,HIGH ST & PRESCOTT ST,5,79,84,39.980076,-83.004076,22
WEEKDAY,21,00005217,PICKFORDE DR & GARDENIA,42,41,83,40.065987,-83.086684,297
WEEKDAY,5,00004109,S HIGH ST & W MOUND ST,71,13,83,39.954168,-82.999138,298
WEEKDAY,4,00002157,FREBIS AVE & PARSONS AVE,40,43,83,39.935547,-82.983406,299
WEEKDAY,1,00006945,OLENTANGY RIVER RD & RIV,71,12,83,40.024347,-83.026194,300
WEEKDAY,10,00002505,E BROAD ST & S YEARLING,17,66,83,39.974952,-82.885023,301
CBUS-FRI,121,00001308,N HIGH ST & W RUSSELL ST,75,8,83,39.975324,-83.003205,23
WEEKDAY,10,00002516,E BROAD ST & N HAMILTON,77,6,83,39.976016,-82.875992,302
WEEKDAY,1,00001980,E LIVINGSTON AVE & RAND,68,15,83,39.9462,-82.901883,303
WEEKDAY,10,00002670,W BROAD ST & WEST PARK A,50,32,82,39.95817,-83.033495,304
WEEKDAY,5,00007253,HOLLYWOOD CASINO,44,38,82,39.950767,-83.107669,305
WEEKDAY,1,00005983,N HIGH ST & E 9TH AVE,15,67,82,39.993644,-83.006765,306
WEEKDAY,10,00002527,E BROAD ST & N WEYANT AV,64,18,82,39.972806,-82.906642,307
WEEKDAY,1,00002018,E FULTON ST & S HIGH ST,8,74,82,39.953583,-82.998563,308
WEEKDAY,6,00001104,CLEVELAND AVE & E 17TH A,33,49,82,40.000098,-82.975775,309
WEEKDAY,10,00002547,E BROAD ST & N 20TH ST,49,33,81,39.965376,-82.97406,310
WEEKDAY,1,00002008,E LIVINGSTON AVE & S CHA,42,39,81,39.949736,-82.97034,311
WEEKDAY,1,00001979,E LIVINGSTON AVE & COURT,61,20,81,39.945975,-82.897691,312
WEEKDAY,2,00001298,N HIGH ST & W 10TH AVE,49,32,81,39.99381,-83.006852,313
WEEKDAY,5,00007338,N FRONT ST & W LONG ST,45,36,81,39.965668,-83.00312,314
WEEKDAY,2,00001189,N HIGH ST & E 13TH AVE,49,32,81,39.997704,-83.007581,315
WEEKDAY,2,00001302,N HIGH ST & W 5TH AVE,37,43,81,39.986764,-83.005498,316
CBUS-FRI,121,00007348,E 2ND AVE & N HIGH ST,74,7,81,39.982483,-83.004163,24
WEEKDAY,1,00007542,W LANE AVE & TUTTLE PARK,21,60,81,40.006282,-83.017074,317
WEEKDAY,10,00002501,E BROAD ST & ROBINWOOD A,11,70,81,39.973788,-82.896218,318
WEEKDAY,22,00003573,S OHIO AVE & E LIVINGSTO,55,25,80,39.949984,-82.971495,319
WEEKDAY,10,00006385,E BROAD ST & N WASHINGTO,32,48,80,39.963826,-82.987472,320
WEEKDAY,22,00002908,NORTHWEST BLVD & GOODALE,39,41,80,39.975011,-83.027741,321
WEEKDAY,6,00001100,CLEVELAND AVE & E 11TH A,21,58,80,39.993557,-82.981798,322
WEEKDAY,24,00006724,MEIJER HAMILTON RD & CHE,45,35,79,40.059533,-82.862233,323
WEEKDAY,102,00001197,N HIGH ST & E HUDSON ST,27,52,79,40.014279,-83.011249,324
WEEKDAY,121,00007348,E 2ND AVE & N HIGH ST,75,4,79,39.982541,-83.004123,325
WEEKDAY,23,00001983,E LIVINGSTON AVE & BARNE,45,34,79,39.946433,-82.906051,326
WEEKDAY,3,00004114,S 3RD ST & E BROAD ST,55,24,79,39.96208,-82.997928,327
WEEKDAY,1,00001918,E LIVINGSTON AVE & S 22N,22,57,79,39.949783,-82.972552,328
WEEKDAY,1,00001951,E LIVINGSTON AVE & S YEA,11,68,79,39.945323,-82.887859,329
WEEKDAY,7,00007456,S FRONT ST & W BROAD ST,9,69,78,39.961743,-83.002587,330
WEEKDAY,102,00005910,N HIGH ST & E GAY ST,60,18,78,39.964345,-83.001032,331
WEEKDAY,5,00004303,1ST COMMUNITY VILLAGE,39,38,78,39.991266,-83.065854,332
WEEKDAY,1,00002013,E LIVINGSTON AVE & PARSO,32,45,77,39.952324,-82.983228,333
WEEKDAY,2,00006645,N HIGH ST & W RATHBONE A,75,2,77,40.062835,-83.019567,334
WEEKDAY,10,00004154,W BROAD ST & N SKIDMORE,21,56,77,39.960325,-83.016649,335
WEEKDAY,5,00006852,RENNER RD PARK AND RIDE,39,39,77,39.982325,-83.154469,336
WEEKDAY,31,00001288,N HIGH ST & W HUDSON ST,18,59,77,40.014073,-83.01129,337
WEEKDAY,2,00002350,E MAIN ST & S CHAMPION A,44,33,77,39.957875,-82.969245,338
CBUS-FRI,121,00001179,N HIGH ST & BUTTLES AVE,11,66,77,39.977551,-83.003572,25
WEEKDAY,102,00004918,CROSSWOODS PARK AND RIDE,42,34,76,40.116893,-83.006375,339
WEEKDAY,61,00004049,GROVE CITY PARK AND RIDE,42,34,76,39.878361,-83.063957,340
WEEKDAY,10,00002635,W BROAD ST & LECHNER AVE,16,60,76,39.956025,-83.053589,341
WEEKDAY,121,00001178,N HIGH ST & E RUSSELL ST,10,66,76,39.975796,-83.003223,342
WEEKDAY,1,00001189,N HIGH ST & E 13TH AVE,47,29,75,39.997697,-83.007578,343
WEEKDAY,121,00007413,HIGH ST & PRESCOTT ST,3,72,75,39.980073,-83.004079,344
WEEKDAY,2,00001193,N HIGH ST & E LANE AVE,39,36,75,40.006407,-83.009285,345
WEEKDAY,10,00002626,W BROAD ST & RODGERS AVE,26,49,75,39.959055,-83.027276,346
WEEKDAY,1,00001913,E LIVINGSTON AVE & KELTO,56,19,75,39.949229,-82.959847,347
WEEKDAY,102,00004092,N HIGH ST & E NATIONWIDE,64,11,75,39.968251,-83.001823,348
WEEKDAY,2,00004106,S HIGH ST & W TOWN ST,37,38,75,39.95816,-82.999816,349
WEEKDAY,10,00002673,W BROAD ST & HAWKES AVE,48,27,75,39.959068,-83.026035,350
WEEKDAY,8,00004004,KARL RD & STATE ROUTE 16,67,8,75,40.085951,-82.975501,351
WEEKDAY,5,00001611,W 5TH AVE & EDGEHILL RD,65,10,74,39.987981,-83.028913,352
WEEKDAY,102,00001222,N HIGH ST & LELAND AVE,44,30,74,40.06405,-83.01935,353
WEEKDAY,34,00003577,MORSE RD & KARL RD,40,34,74,40.060423,-82.976446,354
WEEKDAY,3,00002953,HARRISBURG PIKE & W MOUN,33,41,74,39.944613,-83.036739,355
WEEKDAY,10,00002519,E BROAD ST & N YEARLING,64,10,74,39.975002,-82.88566,356
WEEKDAY,2,00001285,N HIGH ST & CRESTVIEW RD,62,11,73,40.02258,-83.013571,357
WEEKDAY,52,00007039,GENDER RD PARK & RIDE,39,34,73,39.872014,-82.82581,358
WEEKDAY,8,00003349,KARL RD & HEMPWOOD DR,4,69,73,40.084401,-82.975443,359
WEEKDAY,5,00006325,W NATIONWIDE BLVD & N FR,48,25,73,39.968792,-83.003024,360
WEEKDAY,1,00004453,OLENTANGY RIVER RD & RIV,15,57,72,40.024296,-83.026035,361
WEEKDAY,31,00002908,NORTHWEST BLVD & GOODALE,38,34,72,39.974968,-83.027717,362
WEEKDAY,23,00005982,N JAMES RD & ALLEGHENY A,57,15,72,39.979751,-82.913214,363
WEEKDAY,1,00001298,N HIGH ST & W 10TH AVE,53,19,72,39.993783,-83.006848,364
WEEKDAY,6,00004106,S HIGH ST & W TOWN ST,37,35,71,39.958147,-82.999866,365
WEEKDAY,1,00003866,E LIVINGSTON AVE & BERKL,23,48,71,39.949007,-82.956648,366
WEEKDAY,10,00002628,W BROAD ST & N YALE AVE,23,48,70,39.958524,-83.031707,367
WEEKDAY,8,00006356,NEIL AVE & W 10TH AVE,16,55,70,39.994135,-83.014357,368
WEEKDAY,10,00002640,W BROAD ST & N EUREKA AV,20,51,70,39.955412,-83.065871,369
WEEKDAY,8,00002825,PARSONS AVE & FREBIS AVE,22,48,70,39.935381,-82.983612,370
WEEKDAY,10,00004288,W BROAD ST & S SOUTHAMPT,57,13,70,39.95421,-83.088038,371
WEEKDAY,7,00001644,E MAIN ST & S PEARL ST,19,52,70,39.956221,-82.998471,372
WEEKDAY,1,00001930,E LIVINGSTON AVE & MEMOR,27,43,70,39.948502,-82.946765,373
WEEKDAY,4,00007257,S HIGH ST & W MAIN ST,49,20,70,39.955667,-82.999485,374
WEEKDAY,121,00005208,N HIGH ST & OHIO CENTER,46,23,70,39.970233,-83.002285,375
WEEKDAY,152,00005383,CMH AIRPORT BAGGAGE CLAI,63,7,69,39.99861,-82.885085,376
WEEKDAY,2,00007537,N HIGH ST & W LANE AVE,35,34,69,40.005552,-83.009203,377
WEEKDAY,1,00001948,E LIVINGSTON AVE & COURT,21,48,69,39.945812,-82.896485,378
WEEKDAY,10,00006013,W BROAD ST & OLD VILLAGE,61,8,69,39.95239,-83.12402,379
WEEKDAY,8,00002791,PARSONS AVE & FREBIS AVE,46,23,69,39.935244,-82.98373,380
WEEKDAY,102,00001192,N HIGH ST & W WOODRUFF A,45,24,69,40.003595,-83.008722,381
WEEKDAY,33,00007256,WESTVIEW TURNAROUND,36,33,69,40.069917,-83.019511,382
WEEKDAY,102,00001188,N HIGH ST & CHITTENDEN A,41,28,69,39.996205,-83.007274,383
WEEKDAY,10,00008030,E BROAD ST & GOLF CENTER,36,33,69,39.977238,-82.869773,384
WEEKDAY,10,00002664,W BROAD ST & LECHNER AVE,51,18,69,39.955903,-83.053122,385
WEEKDAY,10,00002478,E BROAD ST & S CHAMPION,44,24,69,39.965843,-82.968753,386
WEEKDAY,6,00002137,E NAGHTEN ST & N 6TH ST,18,50,68,39.968689,-82.993309,387
WEEKDAY,121,00004095,N HIGH ST & SPRUCE ST,17,52,68,39.972686,-83.002621,388
WEEKDAY,2,00001266,N HIGH ST & GRACELAND BL,65,3,68,40.064687,-83.019443,389
WEEKDAY,102,00004101,N HIGH ST & W LONG ST,10,58,68,39.965258,-83.001302,390
WEEKDAY,9,00006901,WALMART GEORGESVILLE RD,37,31,68,39.92804,-83.118935,391
WEEKDAY,10,00002658,W BROAD ST & S BURGESS A,50,17,67,39.955151,-83.068805,392
WEEKDAY,2,00001206,N HIGH ST & E NORTH BROA,19,49,67,40.031902,-83.015869,393
WEEKDAY,2,00006372,N HIGH ST & E ROYAL FORE,1,66,67,40.060884,-83.01952,394
WEEKDAY,1,00001296,N HIGH ST & E 13TH AVE,28,39,67,39.998051,-83.007755,395
WEEKDAY,2,00002277,E MAIN ST & KELTON AVE,15,52,67,39.957595,-82.958894,396
WEEKDAY,102,00001288,N HIGH ST & W HUDSON ST,35,32,67,40.013997,-83.011274,397
WEEKDAY,1,00007539,W LANE AVE & NEIL AVE,21,46,67,40.006237,-83.013966,398
WEEKDAY,2,00002357,E MAIN ST & S WASHINGTON,40,27,67,39.957778,-82.985647,399
WEEKDAY,2,00001347,E MAIN ST & S 5TH ST,33,34,67,39.956939,-82.992267,400
WEEKDAY,2,00002296,E MAIN ST & S WEYANT AVE,14,53,67,39.956365,-82.908685,401
WEEKDAY,10,00002662,W BROAD ST & S HIGHLAND,51,16,67,39.955535,-83.06067,402
WEEKDAY,2,00001290,N HIGH ST & W MAYNARD AV,54,13,67,40.011398,-83.010574,403
WEEKDAY,7,00004349,STELZER RD & N JAMES RD,53,13,66,39.980237,-82.913216,404
WEEKDAY,34,00006647,2560 MORSE RD,10,56,66,40.059536,-82.951201,405
WEEKDAY,1,00004928,E LIVINGSTON AVE & ALUM,38,28,66,39.948544,-82.945904,406
WEEKDAY,6,00005875,CLEVELAND AVE & STATE RO,7,59,66,40.084664,-82.951002,407
WEEKDAY,32,00003669,W NORTH BROADWAY & N HIG,23,43,66,40.031672,-83.016646,408
WEEKDAY,1,00001302,N HIGH ST & W 5TH AVE,40,26,66,39.986763,-83.005499,409
WEEKDAY,10,00001467,W BROAD ST & OLD VILLAGE,5,61,66,39.952601,-83.12421,410
WEEKDAY,7,00004169,E SPRING ST & N GRANT AV,39,26,65,39.967212,-82.992345,411
WEEKDAY,10,00002504,4251 E BROAD ST,12,53,65,39.974628,-82.888121,412
WEEKDAY,102,00004100,N HIGH ST & W NATIONWIDE,7,58,65,39.968282,-83.001892,413
WEEKDAY,10,00002496,E BROAD ST & S NAPOLEON,9,56,65,39.972756,-82.906009,414
WEEKDAY,8,00005743,NEIL AVE & W 11TH AVE,26,38,65,39.995955,-83.014714,415
WEEKDAY,1,00001999,E LIVINGSTON AVE & FAIRW,45,19,64,39.948915,-82.953457,416
WEEKDAY,10,00002629,W BROAD ST & CHICAGO AVE,20,44,64,39.958246,-83.034009,417
WEEKDAY,10,00004413,E BROAD ST & JEFFERSON A,33,31,64,39.964198,-82.984204,418
WEEKDAY,2,00001273,N HIGH ST & W HENDERSON,56,7,64,40.051641,-83.020168,419
WEEKDAY,1,00002002,E LIVINGSTON AVE & LILLE,39,24,64,39.949129,-82.957881,420
WEEKDAY,7,00005382,INTERNATIONAL GATEWAY &,33,30,63,39.998631,-82.892822,421
WEEKDAY,23,00001946,E LIVINGSTON AVE & BARNE,29,34,63,39.946339,-82.906054,422
WEEKDAY,31,00007785,E HUDSON ST & CLEVELAND,27,37,63,40.013659,-82.967713,423
WEEKDAY,8,00004624,4630 TAMARACK BLVD,39,24,63,40.062221,-82.970871,424
WEEKDAY,2,00005208,N HIGH ST & OHIO CENTER,21,42,63,39.970218,-83.002267,425
WEEKDAY,10,00004153,W BROAD ST & ANSON ST,11,52,63,39.96067,-83.013902,426
WEEKDAY,1,00002292,EASTGREEN BLVD & OFFICEV,14,49,63,39.938487,-82.829325,427
WEEKDAY,2,00002268,E MAIN ST & ALLEN AVE,20,43,63,39.958004,-82.979571,428
WEEKDAY,5,00002777,E WHITTIER ST & PARSONS,31,31,63,39.944211,-82.982774,429
WEEKDAY,11,00004157,W LONG ST & N HIGH ST,41,22,63,39.964841,-83.001529,430
WEEKDAY,1,00007536,W LANE AVE & N HIGH ST,24,38,63,40.005996,-83.010317,431
WEEKDAY,5,00006002,W 5TH AVE & EDGEHILL RD,8,55,62,39.988088,-83.029493,432
WEEKDAY,3,00001797,E MOUND ST & S HIGH ST,54,8,62,39.954901,-82.998919,433
WEEKDAY,121,00001179,N HIGH ST & BUTTLES AVE,9,53,62,39.977546,-83.003571,434
WEEKDAY,4,00001914,E LIVINGSTON AVE & PARSO,47,15,62,39.952102,-82.982845,435
WEEKDAY,2,00001281,N HIGH ST & W NORTH BROA,51,11,62,40.030899,-83.015759,436
WEEKDAY,1,00001300,N HIGH ST & KING AVE,31,31,62,39.990526,-83.006211,437
CBUS-FRI,121,00002201,S HIGH ST & W BLENKNER S,7,54,62,39.951783,-82.998721,26
WEEKDAY,32,00003674,W NORTH BROADWAY & N HIG,39,23,61,40.031571,-83.01694,438
WEEKDAY,5,00006398,S FRONT ST & W TOWN ST,24,37,61,39.958982,-83.001771,439
WEEKDAY,1,00004106,S HIGH ST & W TOWN ST,40,21,61,39.958143,-82.999835,440
WEEKDAY,34,00005968,1700 MORSE RD,23,37,61,40.060573,-82.97473,441
WEEKDAY,9,00007513,W NATIONWIDE BLVD & N HI,3,57,61,39.96904,-83.00244,442
WEEKDAY,3,00007434,S 4TH ST & E CAPITAL ST,21,39,61,39.961906,-82.996048,443
WEEKDAY,10,00002528,E BROAD ST & N HAMPTON R,46,14,61,39.972507,-82.909433,444
WEEKDAY,1,00005216,RESLER DR & SAWMILL RD,27,34,60,40.067865,-83.091528,445
WEEKDAY,1,00003218,E LIVINGSTON AVE & LONSD,53,7,60,39.943265,-82.849838,446
WEEKDAY,1,00007537,N HIGH ST & W LANE AVE,31,29,60,40.005541,-83.009301,447
WEEKDAY,2,00006010,E MAIN ST & ROBINWOOD AV,16,44,60,39.956015,-82.896848,448
WEEKDAY,31,00007784,E HUDSON ST & CLEVELAND,29,32,60,40.013723,-82.967854,449
WEEKDAY,32,00001132,3401 CLEVELAND AVE,27,33,60,40.036617,-82.962924,450
WEEKDAY,71,00006852,RENNER RD PARK AND RIDE,30,30,60,39.982299,-83.154507,451
WEEKDAY,10,00004415,4244 E BROAD ST,50,10,60,39.974747,-82.888106,452
WEEKDAY,34,00003856,N HIGH ST & FITZ HENRY B,2,57,60,40.066346,-83.019223,453
WEEKDAY,5,00003230,REFUGEE RD & TENNYSON BL,53,6,60,39.915215,-82.87363,454
WEEKDAY,1,00001184,N HIGH ST & E 5TH AVE,26,33,59,39.987494,-83.005562,455
WEEKDAY,2,00001190,N HIGH ST & E 15TH AVE,35,24,59,40.000195,-83.008083,456
WEEKDAY,2,00001283,N HIGH ST & W LAKEVIEW A,45,14,59,40.027327,-83.014818,457
WEEKDAY,2,00001295,N HIGH ST & E 15TH AVE,19,40,59,39.999747,-83.008047,458
WEEKDAY,22,00006905,ALUM CREEK DR & WINSLOW,41,18,59,39.925623,-82.935698,459
WEEKDAY,10,00002540,E BROAD ST & N NELSON RD,32,27,59,39.967957,-82.951196,460
WEEKDAY,2,00001196,N HIGH ST & E BLAKE AVE,11,48,59,40.01163,-83.010554,461
WEEKDAY,8,00002257,S HIGH ST & E WHITTIER S,32,26,59,39.944229,-82.997082,462
WEEKDAY,6,00002726,SULLIVANT AVE & S HAGUE,45,13,59,39.943678,-83.07283,463
WEEKDAY,8,00003812,W 12TH AVE & N HIGH ST,19,40,58,39.996872,-83.008271,464
WEEKDAY,10,00002482,E BROAD ST & WOODLAND AV,15,43,58,39.967055,-82.957901,465
WEEKDAY,10,00002663,W BROAD ST & WHITETHORNE,42,16,58,39.955699,-83.056997,466
WEEKDAY,7,00001637,N NELSON RD & MARGARET A,44,14,58,39.984844,-82.94165,467
WEEKDAY,2,00001222,N HIGH ST & LELAND AVE,2,56,58,40.063287,-83.019386,468
WEEKDAY,121,00001308,N HIGH ST & W RUSSELL ST,53,5,58,39.975315,-83.003211,469
WEEKDAY,1,00008009,W NORTH BROADWAY & OLENT,20,38,58,40.02998,-83.03224,470
CBUS-FRI,121,00001307,N HIGH ST & BUTTLES AVE,50,8,58,39.976924,-83.003518,27
WEEKDAY,10,00004920,W BROAD ST & N SYLVAN AV,10,48,58,39.954368,-83.087576,471
WEEKDAY,10,00002502,E BROAD ST & BEECHTREE R,23,35,58,39.973935,-82.894803,472
WEEKDAY,2,00003856,N HIGH ST & FITZ HENRY B,3,55,58,40.066374,-83.019235,473
WEEKDAY,5,00006905,ALUM CREEK DR & WINSLOW,35,22,57,39.925695,-82.935742,474
WEEKDAY,131,00004149,E BROAD ST & N HIGH ST,27,30,57,39.962409,-82.999695,475
WEEKDAY,5,00002754,E WHITTIER ST & PARSONS,20,37,57,39.944168,-82.983276,476
WEEKDAY,7,00005982,N JAMES RD & ALLEGHENY A,10,47,57,39.979699,-82.913221,477
WEEKDAY,10,00002671,W BROAD ST & S GLENWOOD,37,20,57,39.958569,-83.030165,478
WEEKDAY,5,00001525,W 5TH AVE & OLENTANGY RI,8,49,57,39.987939,-83.026448,479
WEEKDAY,5,00002257,S HIGH ST & E WHITTIER S,21,36,57,39.944163,-82.997022,480
WEEKDAY,34,00003960,MORSE RD & MAIZE RD,43,14,57,40.061051,-82.986857,481
WEEKDAY,102,00003957,N HIGH ST & E 18TH AVE,18,39,56,40.00279,-83.008667,482
WEEKDAY,6,00001150,CLEVELAND AVE & E 18TH A,31,26,56,40.001404,-82.97508,483
WEEKDAY,4,00002013,E LIVINGSTON AVE & PARSO,14,42,56,39.952239,-82.983343,484
WEEKDAY,73,00004157,W LONG ST & N HIGH ST,1,56,56,39.964892,-83.001524,485
WEEKDAY,6,00002694,SULLIVANT AVE & S CENTRA,22,34,56,39.950532,-83.036372,486
WEEKDAY,10,00005806,E BROAD ST & BRUNSON AVE,45,11,56,39.967685,-82.953621,487
WEEKDAY,11,00007911,1755 ALUM CREEK DR,36,19,56,39.931043,-82.94339,488
WEEKDAY,10,00002541,E BROAD ST & WOODLAND AV,40,15,56,39.967205,-82.957915,489
WEEKDAY,7,00001360,N NELSON RD & MARGARET A,14,41,56,39.984803,-82.941593,490
WEEKDAY,3,00004882,HARRISBURG PIKE & BROWN,22,34,56,39.944271,-83.036794,491
WEEKDAY,2,00002319,E MAIN ST & S YEARLING R,42,13,56,39.955814,-82.886107,492
WEEKDAY,102,00007983,COTA TRANSIT TERMINAL BA,0,55,55,39.95731,-82.999373,493
WEEKDAY,8,00001732,MCGUFFEY RD & E HUDSON S,22,33,55,40.014804,-82.981344,494
WEEKDAY,32,00004530,CLEVELAND AVE & INNIS RD,31,24,55,40.037131,-82.962476,495
WEEKDAY,22,00007922,1333 FIELDS AVE,29,25,55,39.990922,-82.991879,496
WEEKDAY,121,00002201,S HIGH ST & W BLENKNER S,6,49,55,39.951791,-82.998718,497
WEEKDAY,1,00006091,E LIVINGSTON AVE & MAYFI,18,36,55,39.948182,-82.941193,498
WEEKDAY,5,00006906,ALUM CREEK DR & WINSLOW,22,33,55,39.925939,-82.936038,499
WEEKDAY,4,00001475,INDIANOLA AVE & E JEFFRE,48,6,54,40.060402,-83.001025,500
WEEKDAY,10,00006175,E BROAD ST & S HAMPTON R,13,41,54,39.972346,-82.90983,501
WEEKDAY,8,00005292,3755 GREAT SOUTHERN SVC,16,38,54,39.885643,-83.002091,502
WEEKDAY,152,00005382,INTERNATIONAL GATEWAY &,29,25,54,39.998764,-82.893006,503
WEEKDAY,10,00002522,E BROAD ST & BEECHTREE R,35,19,54,39.974145,-82.893879,504
WEEKDAY,32,00007076,TREMONT RD & RIDGECLIFF,31,23,54,40.022928,-83.059031,505
WEEKDAY,33,00001217,N HIGH ST & E SCHREYER P,6,47,54,40.0524,-83.020025,506
WEEKDAY,5,00006415,S FRONT ST & W MAIN ST,21,33,54,39.955235,-83.001023,507
WEEKDAY,6,00001108,CLEVELAND AVE & E 23RD A,17,37,54,40.005666,-82.972247,508
WEEKDAY,33,00006653,HIGHFIELD DR & BROAD MEA,28,25,53,40.073777,-83.027722,509
WEEKDAY,6,00001151,CLEVELAND AVE & E 17TH A,28,26,53,39.999932,-82.976044,510
WEEKDAY,22,00006906,ALUM CREEK DR & WINSLOW,21,32,53,39.925778,-82.935872,511
WEEKDAY,10,00002639,W BROAD ST & N OAKLEY AV,14,39,53,39.955559,-83.06276,512
WEEKDAY,6,00001148,CLEVELAND AVE & E 22ND A,35,18,53,40.004534,-82.973067,513
WEEKDAY,25,00006955,GENDER RD TOWN CENTER 1,19,34,53,39.910003,-82.822726,514
WEEKDAY,24,00003931,S HAMILTON RD & KINGSLAN,47,6,53,39.926125,-82.879559,515
WEEKDAY,23,00001979,E LIVINGSTON AVE & COURT,23,30,52,39.945771,-82.89777,516
WEEKDAY,6,00004201,CLEVELAND AVE & ELMORE A,22,30,52,40.040161,-82.961223,517
WEEKDAY,34,00005964,MORSE RD & WALFORD ST,27,25,52,40.059892,-82.961377,518
WEEKDAY,6,00003450,MOUNT VERNON AVE & N GRA,28,24,52,39.969364,-82.992636,519
WEEKDAY,8,00004878,MCGUFFEY RD & E HUDSON S,33,19,52,40.01389,-82.981469,520
WEEKDAY,8,00002205,S HIGH ST & W WHITTIER S,21,31,52,39.944238,-82.997234,521
WEEKDAY,7,00001627,MOUNT VERNON AVE & N GAR,10,42,52,39.970951,-82.979399,522
WEEKDAY,7,00007540,S GRANT AVE & E MOUND ST,23,28,52,39.956403,-82.989901,523
CBUS-FRI,121,00001306,N HIGH ST & W HUBBARD AV,49,3,51,39.978545,-83.003877,28
WEEKDAY,8,00004686,E 11TH AVE & DAUGHERTY A,31,21,51,39.994226,-82.993012,524
WEEKDAY,10,00002657,W BROAD ST & S WARREN AV,34,17,51,39.955038,-83.071225,525
WEEKDAY,31,00001192,N HIGH ST & W WOODRUFF A,28,23,51,40.003567,-83.008698,526
WEEKDAY,23,00001947,E LIVINGSTON AVE & CUNAR,19,32,51,39.946097,-82.901938,527
WEEKDAY,7,00001675,MOUNT VERNON AVE & N CHA,27,24,51,39.973044,-82.968459,528
WEEKDAY,102,00001297,N HIGH ST & CHITTENDEN A,18,33,51,39.995841,-83.007322,529
WEEKDAY,1,00001922,E LIVINGSTON AVE & STUDE,13,38,51,39.949367,-82.964129,530
